PMERELG	clswrkr	GEDIV	A_ERNLWT	educ	marstat	sex	union	ERN_SRCE	ERN_VAL	WEWKRS	WEXP	WEMIND	WEIND	WEMOCG	POCCU2	occ	ind	PMHRUSLT	race	hispanic	age	disabled	HEFAMINC	PTFT	hrwage
1	1	4	4228.02	40	1	2	2	1	900	4	12	5	7	16	39	4	5	20	1	2	27	2	8	1	8.02
1	1	4	4957.79	43	1	1	2	1	60000	1	1	9	13	9	23	2	9	40	1	2	47	2	13	2	28.85
1	1	4	0	44	1	1	0	1	86000	1	1	4	4	4	12	2	4	60	1	2	34	2	15	2	NA
1	1	4	0	34	5	1	0	1	12000	2	7	12	20	22	51	10	12	25	1	2	49	2	7	1	NA
1	1	4	9688.19	43	1	1	2	1	43000	1	1	10	16	10	25	2	10	40	1	2	48	2	14	2	23
1	1	4	10152.93	39	7	1	2	1	10200	3	5	5	6	20	48	8	5	40	1	2	22	2	9	2	10.5
1	1	4	10185.08	40	3	1	2	1	75000	1	1	9	13	3	8	2	9	45	1	2	45	2	13	2	32.044444
1	1	4	10474.17	43	1	1	2	1	60000	1	1	5	7	16	38	4	5	72	1	2	60	1	16	2	15.277778
1	1	4	8559.38	39	1	1	2	1	36000	1	1	10	15	1	3	1	10	40	1	2	41	2	12	2	17.3
1	1	4	8559.38	40	1	1	2	1	18000	1	1	5	7	21	49	9	5	35	1	2	41	2	12	2	12.25
1	2	4	8559.38	40	1	1	0	1	60500	1	1	13	21	12	30	3	13	40	1	2	41	2	13	2	28
1	1	4	0	43	1	1	0	1	90000	1	1	9	13	3	8	2	9	40	1	2	41	2	14	2	NA
1	1	4	0	40	1	2	0	1	28000	1	1	11	18	13	33	3	11	40	1	2	26	2	13	2	NA
1	1	4	10518.08	39	1	1	2	1	22880	1	1	5	7	16	39	4	5	40	1	2	58	2	6	2	11
1	1	4	8891.33	34	1	1	2	1	25000	1	1	5	7	16	38	4	5	40	1	2	36	2	15	2	13
1	2	4	13695.23	40	7	2	2	1	20000	1	1	5	7	17	40	5	13	40	1	2	22	2	11	2	10.5
1	1	4	11033.87	39	5	2	2	1	35000	1	1	10	16	1	3	1	10	40	1	2	64	2	10	2	16.825
1	1	4	0	41	1	1	0	1	72000	1	1	4	4	19	46	7	4	40	1	2	53	2	15	2	NA
1	1	4	10900.2	40	7	1	2	1	9500	2	7	11	18	13	32	3	11	20	1	2	24	2	2	1	8.65
1	1	4	12571.21	39	1	2	2	1	52000	1	1	10	16	1	3	1	10	50	1	2	61	2	14	2	25
1	1	4	9081.57	41	1	1	0	1	56160	1	1	3	3	19	46	7	3	40	1	2	32	2	12	2	27
1	1	4	0	39	1	1	0	1	18720	1	1	4	5	17	40	5	4	40	1	2	24	2	1	2	NA
1	1	4	10403.1	44	5	1	2	1	86616	1	1	4	4	4	12	2	4	45	1	2	53	2	14	2	41.39
1	1	4	9222.01	43	1	1	2	1	52000	1	1	5	7	17	40	5	5	40	1	2	34	2	11	2	10
1	1	4	0	42	1	2	0	1	48000	3	2	10	16	10	27	2	10	40	1	2	31	2	15	2	NA
1	1	4	0	39	1	1	0	1	76000	1	1	12	20	20	48	8	12	40	1	2	30	2	15	2	NA
1	1	4	10403.1	41	7	1	2	1	44000	1	1	12	20	20	48	8	12	40	1	2	54	2	11	2	19.2
1	1	4	11356.44	43	1	2	2	1	75000	1	1	5	6	17	40	5	5	40	1	2	32	2	14	2	17.93
1	1	4	15364.03	40	1	2	2	1	31616	1	1	10	16	11	28	3	10	38	2	2	49	2	12	2	16
1	2	4	15127.39	36	6	2	2	1	2000	3	6	10	16	11	28	3	10	40	2	2	24	2	1	2	8.5
1	4	4	9179.57	44	7	2	2	1	59000	1	1	10	15	8	21	2	10	45	2	2	39	2	12	2	25.222222
1	1	4	9179.57	44	5	2	2	1	103000	1	1	4	4	16	39	4	4	50	2	2	37	2	15	2	39.62
1	1	4	0	43	1	2	0	1	42000	1	1	9	13	2	6	1	9	35	1	2	31	2	14	2	NA
1	3	4	0	39	7	1	0	1	26000	1	1	10	16	11	28	3	10	40	2	2	35	2	9	2	NA
1	4	4	8458.97	41	1	1	2	1	43000	1	1	10	16	10	27	2	10	68	1	2	31	2	14	2	13.014706
1	4	4	10830.35	43	1	2	0	1	29299	3	3	10	15	17	40	5	10	37	1	2	35	2	12	2	18.11
1	1	4	8822.71	40	1	1	2	1	25000	1	1	5	7	17	40	5	5	40	1	2	30	2	12	2	11
1	1	4	0	39	1	1	0	1	41000	1	1	6	8	22	50	10	6	40	1	2	65	2	13	2	NA
1	1	4	1848.18	39	1	2	2	1	26000	1	1	10	16	14	34	3	10	32	1	2	61	2	12	1	16
1	1	4	2144.96	36	7	1	2	1	4000	3	5	2	2	19	47	7	3	-4	3	2	19	2	13	1	10
1	1	4	1726.97	39	1	2	2	1	45000	1	1	6	8	17	40	5	6	45	1	2	53	2	13	2	17.777778
1	1	4	0	41	1	1	0	1	45000	1	1	3	3	19	44	7	3	45	1	2	47	2	11	2	NA
1	3	4	1726.97	43	7	2	2	1	34000	1	1	13	21	6	17	2	13	40	1	2	54	2	10	2	18.45
1	1	4	1503.75	46	1	1	2	1	75000	1	1	9	13	7	18	2	9	40	1	2	43	2	16	2	0.025
1	1	4	1788.08	42	1	2	2	1	55000	1	1	10	16	10	25	2	10	40	1	2	49	2	15	2	18
1	1	4	0	40	1	1	0	1	29000	1	1	6	8	22	51	10	6	48	1	2	48	2	13	2	NA
1	1	4	0	41	1	1	0	1	52500	1	1	5	7	16	39	4	5	50	1	2	32	2	11	2	NA
1	4	4	0	40	1	2	0	1	14500	1	1	10	15	6	17	2	10	54	1	2	45	2	13	2	NA
1	1	4	1756.08	43	1	1	2	1	170000	1	1	6	8	2	6	10	6	20	1	2	58	2	16	1	11.55
1	1	4	1572.13	41	7	2	2	1	24000	3	2	12	20	20	48	8	12	40	1	2	21	2	8	2	12.5
1	1	4	1671.88	40	5	1	2	1	35000	1	1	4	4	21	49	9	4	48	1	2	27	2	8	2	18.2
1	1	4	1545.39	40	7	2	2	1	30000	1	1	2	2	22	51	10	3	40	1	2	19	2	11	2	16
1	1	4	1322.5	42	1	2	2	1	14000	3	5	9	14	17	40	5	9	40	1	2	37	2	15	2	5.475
1	1	4	1634.42	40	1	2	2	1	90000	1	1	10	16	1	3	1	10	50	1	2	57	2	16	2	26
1	1	4	1663.86	41	1	1	2	1	45000	1	1	3	3	19	43	7	3	40	1	2	35	2	14	2	25
1	1	4	1646.09	40	7	2	2	1	1000	4	9	11	18	13	33	3	11	20	1	2	18	2	14	1	7.5
1	1	4	1599.93	41	1	2	2	1	7000	2	7	12	20	15	37	2	10	25	1	2	20	2	6	1	8
1	1	4	0	41	1	1	0	1	42000	1	1	12	20	16	39	4	12	40	1	2	55	2	13	2	NA
1	3	4	0	43	1	2	0	1	32000	1	1	10	15	15	37	3	10	40	1	2	37	2	15	2	NA
1	1	4	0	41	1	2	0	1	23000	1	1	8	11	17	40	5	8	46	1	2	37	2	10	2	NA
1	1	4	1375.81	43	1	2	2	1	11600	3	5	10	15	8	21	4	5	8	1	2	32	2	10	1	9.375
1	1	4	1701.45	40	7	1	2	1	42000	1	1	10	16	15	37	3	10	40	1	2	26	2	13	2	5
1	1	4	1599.93	39	7	2	2	1	24400	1	1	10	16	10	27	2	10	40	1	2	24	2	13	2	11.74
1	1	4	1297.65	39	1	2	2	1	19000	1	1	5	7	16	39	4	5	35	1	2	37	2	13	2	10.3
1	1	4	1589.69	43	1	1	0	1	60000	1	1	6	8	17	40	5	6	45	1	2	39	2	15	2	28.5
1	1	4	1875.19	40	7	1	0	1	40000	1	1	3	3	21	49	9	3	60	1	2	24	2	12	2	25.6
1	4	4	1875.31	43	7	1	2	1	25000	1	1	10	15	8	21	2	10	46	1	2	24	2	8	2	12.543478
1	1	4	1727.08	40	6	2	2	1	19000	1	1	5	7	13	32	3	5	40	1	2	50	2	7	2	11.75
1	1	4	1788.19	40	6	2	2	1	20000	1	1	11	18	17	40	5	11	40	1	2	45	2	6	2	10.29
1	4	4	0	41	7	1	0	1	14000	1	1	9	14	22	51	10	9	40	1	2	30	2	11	2	NA
1	1	4	0	43	5	2	0	1	7600	2	7	10	16	11	28	3	10	12	3	2	55	2	10	1	NA
1	4	4	1179.14	43	1	2	2	1	22768	1	1	13	21	1	3	1	13	43	1	2	42	2	11	2	10.8
1	1	4	0	43	1	1	0	1	34000	1	1	4	5	21	49	9	4	42	1	2	53	2	12	2	NA
1	3	4	1661.11	39	7	1	2	0	0	5	13	15	23	24	53	10	11	40	3	2	19	2	2	2	7.25
1	1	4	1440.24	39	1	1	2	1	21590	1	1	3	3	19	45	7	3	49	1	2	60	1	14	2	12
1	1	4	2610.79	39	7	1	2	1	25000	1	1	12	20	17	40	5	12	40	3	2	32	2	8	2	10
1	1	4	1874.28	40	1	2	2	1	24540	2	7	10	15	1	3	1	8	42	1	2	52	2	13	2	21.97619
1	1	4	0	43	1	2	0	1	31000	1	1	8	11	1	1	1	8	37	1	2	38	2	14	2	NA
1	1	4	0	43	1	1	0	1	18750	3	5	9	13	5	14	4	5	50	1	2	46	2	14	2	NA
1	1	4	1385.38	39	1	2	2	1	27000	1	1	10	16	17	40	5	10	40	1	2	51	2	12	2	12
1	1	4	1456.96	44	1	1	2	1	60000	3	4	6	8	1	1	1	6	60	1	1	48	2	14	2	27.25
1	1	4	1458.29	40	7	1	2	1	21000	1	1	8	11	17	40	5	8	40	6	2	24	2	7	2	11.27
1	4	4	1218.64	43	1	1	2	1	36000	3	3	10	15	8	21	2	10	50	1	2	30	2	13	2	9.7
1	4	4	0	44	1	1	0	1	62000	1	1	10	15	1	3	1	10	50	1	2	44	2	15	2	NA
1	1	4	1775.77	39	5	2	2	1	19000	1	1	5	7	22	51	10	5	39	1	2	25	2	6	2	9.37
1	4	4	1891.63	43	3	2	2	1	36000	1	1	10	15	8	21	2	10	52	1	2	50	2	10	2	12.942308
1	4	4	1952.37	42	1	1	0	1	22500	3	4	10	15	8	21	2	10	40	1	2	61	2	13	2	13.275
1	1	4	0	37	1	1	0	1	25009	1	1	8	11	16	38	4	8	40	1	2	21	2	6	2	NA
1	3	4	0	43	2	2	0	1	32000	1	1	10	15	17	40	5	10	40	1	2	48	2	14	2	NA
1	1	4	2028.95	43	4	1	2	1	111915	1	1	8	11	1	1	1	8	40	1	2	55	2	15	2	47.475
1	1	4	0	43	1	2	0	1	33000	3	3	9	13	9	23	2	9	40	1	2	31	1	15	2	NA
1	1	4	1968.76	43	5	1	2	1	80000	1	1	8	11	16	39	4	8	40	1	2	45	2	13	2	38.45
1	1	4	1648.29	41	1	1	2	1	42000	1	1	3	3	19	45	7	4	50	1	2	37	2	15	2	19.6
1	1	4	1751.22	39	1	1	2	1	9817	1	1	4	4	21	49	9	4	48	2	2	34	2	13	2	11.7
1	4	4	0	40	1	2	0	1	55000	1	1	4	4	21	49	9	10	40	1	2	50	2	16	2	NA
1	1	4	0	44	1	2	0	1	100000	1	1	6	9	2	6	1	6	40	1	2	31	2	15	2	NA
1	1	4	0	39	1	2	0	1	40000	1	1	8	11	17	40	5	8	40	1	2	32	2	14	2	NA
1	1	4	1499.82	39	1	1	2	1	34000	1	1	4	4	21	49	9	4	40	1	2	56	2	11	2	15.35
1	1	4	1294.75	39	1	1	2	1	70000	1	1	4	4	21	49	9	4	48	1	2	28	2	13	2	18.2
1	1	4	1429.87	43	1	1	2	1	68000	1	1	12	20	6	17	2	12	-4	1	2	60	2	14	1	NA
1	1	4	1303.21	41	1	2	2	1	28000	1	1	10	16	10	27	2	10	36	1	2	25	2	13	2	15.15
1	1	4	1303.21	43	1	2	2	1	1350	4	10	5	7	16	39	4	5	25	1	2	25	2	6	1	7.5
1	1	4	1497.67	39	7	2	2	1	450	3	6	12	19	15	37	3	12	28	1	2	19	2	6	1	3
1	1	4	1164.5	41	1	1	2	1	50000	1	1	5	7	17	40	5	5	40	1	2	40	2	8	2	10.25
1	1	4	0	37	7	1	0	1	10000	1	1	5	7	22	51	10	5	-4	1	2	30	2	8	1	NA
1	1	4	1441.93	39	1	1	2	1	37000	1	1	3	3	20	48	8	3	35	1	2	45	2	13	2	15
1	3	4	1230.93	43	5	2	2	1	36684	1	1	10	16	6	17	2	10	40	1	2	56	2	8	2	17.12
1	1	4	3354.56	46	1	2	2	1	80000	1	1	10	16	10	24	2	10	40	1	2	32	2	16	2	38.45
1	1	4	3111.43	42	1	2	2	1	6000	4	8	11	18	13	33	3	11	10	1	2	54	2	14	1	10
1	4	4	3932.32	39	1	2	0	1	40000	1	1	10	15	8	22	2	10	40	3	2	30	2	4	2	18.38
1	1	4	3457.34	40	7	1	2	1	19000	1	1	10	16	11	28	3	10	35	1	2	33	2	10	2	9.83
1	4	4	2764.54	44	1	2	0	1	50000	1	1	10	15	8	21	2	10	50	1	2	55	2	15	2	19.24
1	1	4	3457.34	39	1	1	2	1	7500	2	7	5	7	13	32	3	5	25	1	2	30	1	2	1	6
1	1	4	0	41	5	2	0	1	36400	1	1	5	7	16	39	4	5	50	1	2	32	2	8	2	NA
1	1	4	0	39	1	2	0	1	30000	1	1	4	5	22	51	10	4	40	1	2	49	2	15	2	NA
1	4	4	0	42	5	2	0	0	0	5	13	15	23	24	53	5	13	8	1	2	31	2	1	1	NA
1	1	4	3802	39	1	2	2	0	0	5	13	15	23	24	53	2	9	-4	4	2	30	2	12	1	NA
1	1	4	3554.85	43	1	1	2	1	45000	1	1	10	15	12	31	3	5	35	1	2	32	2	13	2	13.742857
1	1	4	2997.16	39	1	1	2	1	60000	1	1	6	8	22	51	10	6	40	1	2	54	2	13	2	23
1	1	4	2934.35	39	5	1	2	1	75000	1	1	4	4	22	51	10	6	65	1	2	49	2	11	2	17.753846
1	1	4	0	39	5	2	0	1	2200	4	12	10	16	15	37	3	10	25	1	1	55	2	1	1	NA
1	1	4	0	43	1	2	0	1	64000	1	1	10	16	11	28	3	10	40	1	2	44	2	16	2	NA
1	1	4	0	40	7	1	0	1	8700	1	1	5	7	16	39	4	5	40	2	2	25	2	3	2	NA
1	1	4	0	43	1	1	0	1	22000	3	4	4	4	2	6	1	4	50	1	2	32	2	9	2	NA
1	4	4	0	43	2	2	0	1	32000	1	1	10	15	8	21	2	10	45	1	2	29	2	12	2	NA
1	1	4	3430.88	39	1	2	2	1	10000	1	1	9	14	17	40	5	9	40	1	2	26	2	8	2	11.8
1	1	4	4042.75	44	1	1	2	1	60000	1	1	9	13	3	8	2	8	-4	4	2	31	2	12	1	NA
1	1	4	3449.16	43	1	2	2	1	50000	1	1	5	7	9	23	2	9	40	1	2	32	2	8	2	38.45
1	1	4	4285.23	40	7	2	2	1	67000	1	1	8	11	2	5	1	8	40	2	2	53	2	14	2	32.2
1	4	4	6155.08	44	7	2	1	1	15900	1	1	10	15	8	21	2	10	-4	2	2	24	2	7	1	NA
1	3	4	3199.18	43	1	2	2	1	51000	1	1	13	21	17	40	5	13	40	1	2	54	2	14	2	24.525
1	4	4	3423.73	44	1	2	2	1	60000	1	1	10	15	8	21	2	10	45	1	2	60	2	16	2	26.488889
1	1	4	0	39	7	2	0	1	30000	1	1	10	16	15	37	3	10	40	1	2	27	2	11	2	NA
1	1	4	0	42	1	2	0	1	55380	1	1	10	16	6	17	2	10	40	1	2	55	2	14	2	NA
1	1	4	3499.34	42	5	2	2	1	29000	1	1	10	16	17	40	5	10	40	1	2	61	2	16	2	13.68
1	1	4	0	40	5	2	0	1	38000	1	1	8	11	17	40	5	8	40	1	2	49	2	10	2	NA
1	1	4	4099.6	43	1	2	2	1	52000	1	1	10	16	10	25	2	10	36	1	2	24	2	12	2	41.25
1	1	4	3738.99	39	7	1	2	1	30000	1	1	6	8	22	51	10	6	40	1	1	20	2	14	2	13
1	1	4	0	41	1	1	0	1	65000	1	1	3	3	19	42	7	3	40	1	2	46	2	13	2	NA
1	4	4	0	39	5	2	0	1	20000	1	1	13	21	17	40	5	13	40	1	2	37	2	7	2	NA
1	3	4	5371.02	43	1	2	0	1	36000	1	1	10	15	8	21	2	10	55	1	2	33	2	9	2	15.109091
1	4	4	4833.91	40	1	2	2	1	9000	2	7	10	15	8	21	2	10	35	1	2	44	2	9	2	8.571429
1	1	4	4974.39	40	1	2	2	2	1300	2	7	12	20	15	37	3	12	-4	1	2	41	2	13	1	NA
1	1	4	6529.75	39	4	2	2	1	24151	1	1	5	7	16	38	4	5	40	1	2	62	2	8	2	11.71
1	1	4	5379.57	43	5	2	2	1	50000	1	1	10	16	10	27	2	10	40	1	2	55	2	12	2	26
1	1	4	5510.56	45	1	1	2	1	80000	1	1	8	11	1	1	1	8	45	1	2	42	2	15	2	34.177778
1	4	4	4936.15	42	1	2	2	1	60000	1	1	1	1	2	6	5	10	32	1	2	44	2	15	1	9.59375
1	1	4	6871.74	43	1	1	2	1	8000	2	7	12	20	6	17	2	12	44	1	2	24	2	11	2	13
1	1	4	5484.62	44	1	2	2	1	17500	1	1	12	20	17	40	1	10	36	1	2	30	2	11	2	16.027778
1	1	4	4113.66	39	1	2	2	1	30000	1	1	10	16	17	40	5	10	40	6	2	46	1	13	2	15.25
1	1	4	5725.23	43	5	1	2	1	68000	1	1	8	11	2	6	1	8	45	1	2	33	2	13	2	32.044444
1	1	4	0	40	1	1	0	1	70000	1	1	4	5	20	48	8	4	40	1	2	47	2	10	2	NA
1	1	4	0	43	3	1	0	1	50000	1	1	3	3	16	39	4	3	40	4	2	38	2	12	2	NA
1	1	4	0	41	1	2	0	1	12000	2	7	5	7	17	40	5	5	25	2	2	48	2	13	1	NA
1	1	4	0	40	1	1	0	1	55000	1	1	7	10	3	8	2	7	60	1	2	37	2	13	2	NA
1	3	4	5086.23	40	1	2	2	1	28000	1	1	10	16	10	27	2	10	60	2	2	50	2	12	2	11.5
1	1	4	7379.32	39	5	1	0	1	75000	1	1	4	4	22	51	10	4	60	1	2	50	2	15	2	24.033333
1	1	4	6655.28	39	7	2	2	1	1200	4	12	5	7	16	39	3	11	25	1	2	22	1	8	1	2.18
1	1	4	0	40	1	2	0	1	32000	1	1	10	16	11	28	3	10	35	2	2	28	2	11	2	NA
1	1	4	6361.79	43	1	2	2	1	28000	1	1	7	10	9	23	2	7	40	1	1	36	2	13	2	14.52
1	1	4	5904.49	40	7	2	2	1	5850	2	7	11	18	13	32	3	11	20	6	2	20	1	4	1	5.15
1	4	4	6427.45	43	7	2	0	1	28300	1	1	10	15	8	21	2	10	40	1	2	23	2	10	2	13.6
1	3	4	6045.83	43	7	1	2	1	16000	2	7	10	15	8	20	2	10	20	4	2	29	2	6	1	16.5
1	3	4	6245.94	40	7	2	2	1	8000	2	7	10	15	17	40	5	10	20	1	2	23	2	7	1	7.95
1	3	4	5606.65	43	1	1	2	1	36000	1	1	10	15	8	21	2	10	-4	1	2	30	2	14	1	NA
1	1	4	0	34	1	1	0	1	20000	3	3	4	4	21	49	9	4	60	1	2	37	2	13	2	NA
1	1	4	8201.97	39	7	1	2	0	0	5	13	15	23	24	53	3	11	32	6	2	19	2	7	1	7.5
1	3	4	5272.11	39	1	2	2	1	25000	1	1	13	21	17	40	5	13	40	1	2	37	2	14	2	12.98
1	1	4	0	43	1	1	0	1	37000	1	1	10	16	12	31	3	10	40	2	2	60	1	12	2	NA
1	1	4	0	40	1	1	0	1	60000	1	1	7	10	20	48	8	7	40	1	2	35	2	13	2	NA
1	1	4	5613.4	39	1	2	2	1	35000	1	1	8	11	1	1	1	5	65	1	2	58	2	13	2	15.26
1	4	5	2895.83	39	1	1	2	1	31608	2	7	10	15	22	51	10	10	-4	6	2	31	2	13	1	17
1	1	5	1747.38	39	1	1	2	1	26000	4	8	6	8	22	51	10	9	40	1	2	44	2	9	2	10.75
1	3	5	1580.05	39	1	2	2	1	24600	1	1	10	15	17	40	5	10	-4	1	2	44	2	9	1	NA
1	1	5	2179	38	7	1	2	0	0	5	13	15	23	24	53	10	11	35	1	2	20	2	14	2	11
1	1	5	0	39	5	1	0	1	20002	1	1	12	20	20	48	8	12	40	2	2	49	2	2	2	NA
1	4	5	1813.18	39	7	1	0	1	17010	4	9	10	15	22	51	10	10	30	2	2	56	2	10	1	13.5
1	1	5	2496.75	39	7	1	0	1	37000	1	1	6	8	22	51	10	6	43	2	2	30	2	13	2	18
1	1	5	1576.61	40	1	1	2	1	48000	1	1	9	14	14	34	3	9	35	1	2	48	2	14	2	9
1	1	5	1610.36	37	7	1	2	1	14000	1	1	3	3	22	51	10	3	40	1	2	50	2	14	2	17
1	1	5	1233.32	42	1	2	2	1	30000	1	1	10	16	10	27	2	10	35	4	2	47	2	14	2	35
1	1	5	1490.82	39	1	2	2	1	65000	1	1	4	5	21	49	9	4	36	1	2	55	2	10	2	11.87
1	1	5	1628.16	44	1	1	2	1	83500	1	1	9	13	3	8	2	9	50	1	2	55	2	15	2	33.84
1	1	5	1552.06	42	4	2	2	1	1202	4	12	3	3	17	40	5	3	24	1	2	64	2	14	1	14.416667
1	1	5	2349.39	39	7	1	2	1	40000	1	1	7	10	20	48	8	7	40	2	2	42	2	15	2	15.05
1	1	5	1628.16	37	1	1	0	1	50000	1	1	8	12	20	48	8	12	40	1	2	57	2	14	2	14.4
1	1	5	1677.88	40	4	2	2	1	35000	1	1	8	11	1	1	1	8	40	1	2	54	2	11	2	19.225
1	4	5	1755.62	43	1	2	2	1	38000	1	1	13	21	17	40	5	13	38	1	2	31	2	14	2	19.5
1	1	5	1610.36	40	1	1	2	1	29000	1	1	4	5	21	49	9	4	48	1	2	53	2	13	2	35
1	1	5	2041.6	40	7	2	2	1	25000	1	1	9	13	17	40	5	9	40	1	2	23	2	15	2	7.5
1	1	5	2041.6	39	7	2	2	2	13000	3	3	10	16	15	37	2	10	40	1	2	22	2	13	2	8
1	1	5	0	39	7	1	0	1	55000	1	1	10	16	20	48	8	10	-4	1	1	51	2	14	1	NA
1	1	5	0	40	7	2	0	1	6000	2	7	10	16	11	28	3	10	15	2	2	18	2	13	1	NA
1	1	5	0	40	5	2	0	1	31000	1	1	10	16	11	28	3	10	40	2	2	56	2	14	2	NA
1	1	5	0	40	7	2	0	1	30000	1	1	10	16	2	5	1	9	40	2	2	36	2	14	2	NA
1	1	5	0	43	1	2	0	1	49000	1	1	10	15	8	21	2	10	40	1	2	28	2	16	2	NA
1	2	5	0	39	1	1	0	1	125000	1	1	6	8	22	50	10	6	-4	1	2	42	2	14	1	NA
1	1	5	0	40	7	2	0	1	36000	1	1	8	11	1	1	1	8	40	2	2	63	2	12	2	NA
1	1	5	1671.42	40	1	1	2	1	43000	1	1	5	6	16	38	4	5	40	1	2	41	2	12	2	21
1	3	5	1858.3	42	1	1	2	1	11000	3	5	13	21	3	8	2	13	37	1	2	27	2	13	2	11
1	1	5	0	43	1	2	0	1	80000	1	1	9	13	17	40	5	9	16	1	2	36	2	14	1	NA
1	1	5	0	39	1	1	0	1	42906	1	1	10	15	14	35	3	11	40	2	2	53	2	6	2	NA
1	1	5	0	39	7	1	0	1	4000	3	5	12	20	22	51	10	12	35	1	1	20	1	12	2	NA
1	1	5	0	43	7	2	0	1	30000	1	1	12	20	17	40	5	12	40	2	2	31	2	12	2	NA
1	3	5	0	43	1	2	0	1	75000	1	1	13	21	12	30	3	13	40	1	2	48	2	15	2	NA
1	1	5	6201.24	45	1	2	2	1	11000	2	7	9	13	7	18	2	9	5	1	2	42	2	15	1	42.4
1	1	5	0	39	6	2	0	1	30000	3	4	10	16	11	28	3	10	40	2	2	19	2	13	2	NA
1	1	5	6332.97	40	1	1	2	1	70000	1	1	3	3	2	5	1	3	50	1	2	56	1	16	2	33.46
1	1	5	7770.43	43	1	1	2	1	38000	1	1	11	17	9	23	2	11	35	1	2	34	2	16	2	20.885714
1	1	5	0	41	4	1	0	1	104000	1	1	9	13	4	12	2	4	40	6	2	51	2	8	2	NA
1	2	5	8142.25	43	7	2	0	1	39000	3	4	13	21	17	40	5	13	40	2	2	43	2	8	2	20
1	1	5	9974.79	39	1	1	2	0	0	5	13	15	23	24	53	10	6	40	2	2	48	2	8	2	10.25
1	1	5	10014.99	39	1	2	2	1	566972	1	1	10	16	1	3	1	10	40	2	2	61	2	14	2	7.55
1	1	5	9580.28	39	7	1	2	1	15000	1	1	5	7	17	40	5	5	40	2	2	44	2	8	2	16.5
1	1	5	6689.77	39	1	1	2	1	55000	1	1	3	3	19	42	7	3	45	1	2	56	2	12	2	16.43
1	2	5	9851.96	40	7	1	0	1	25000	1	1	13	21	12	30	3	13	42	1	2	24	2	11	2	22.880952
1	1	5	0	40	1	2	0	1	29000	1	1	8	11	1	1	1	8	40	1	2	29	2	13	2	NA
1	4	5	7769.13	43	1	1	2	1	75000	1	1	13	21	12	29	3	13	40	1	2	39	2	14	2	36.05
1	4	5	6201.24	40	1	2	2	1	87000	1	1	4	4	3	8	2	13	50	1	2	40	2	16	2	28.84
1	1	5	6573.26	44	1	2	2	1	60000	1	1	10	16	1	3	1	10	60	1	2	49	2	16	2	19.233333
1	1	5	6332.97	40	1	1	2	1	78002	1	1	9	13	2	7	1	9	40	1	2	55	2	15	2	15.5
1	1	5	0	42	1	2	0	1	15000	4	9	10	15	22	51	10	10	27	1	2	36	2	12	1	NA
1	1	5	0	39	1	1	0	1	42000	1	1	3	3	20	48	8	3	40	1	2	37	2	12	2	NA
1	1	5	6433.62	40	1	1	2	1	75000	1	1	7	10	12	29	3	7	40	2	2	39	2	15	2	20
1	1	5	8315.32	39	1	1	0	1	36000	1	1	3	3	21	49	9	3	40	1	2	29	2	13	2	15
1	2	5	9442.78	43	1	1	2	1	121000	1	1	6	8	2	5	1	6	40	2	2	49	2	15	2	28
1	2	5	0	40	3	2	0	1	75000	1	1	13	21	1	1	1	13	40	2	2	53	1	14	2	NA
1	1	5	6890.27	40	1	2	2	1	9000	4	9	11	18	13	33	3	11	18	1	2	31	2	12	1	8
1	1	5	8315.32	40	1	1	2	1	32500	3	3	4	4	19	44	7	4	50	1	2	29	2	12	2	14.76
1	1	5	6332.97	43	1	1	2	1	65000	1	1	9	14	3	8	2	9	60	1	2	57	2	15	2	22.433333
1	1	5	5043.13	39	1	2	2	1	24000	1	1	5	6	20	48	8	5	40	4	2	47	2	15	2	12.025
1	1	5	7770.43	42	1	1	2	1	70000	1	1	5	7	20	48	8	3	40	1	2	32	2	14	2	12.75
1	4	5	6689.77	44	1	1	0	1	80000	3	3	10	15	8	21	2	10	60	1	2	59	2	14	2	28.983333
1	1	5	0	40	1	2	0	1	39000	1	1	12	20	17	40	5	10	40	1	2	41	2	15	2	NA
1	2	5	0	43	1	2	0	1	106000	1	1	13	21	1	1	1	13	48	3	2	43	2	16	2	NA
1	1	5	6096.07	43	1	2	2	1	56000	1	1	10	16	17	40	5	10	40	1	2	58	2	15	2	26.925
1	1	5	6616.64	43	7	1	2	1	77500	1	1	9	13	3	8	2	9	40	1	2	54	2	14	2	51.325
1	1	5	5848.5	41	1	1	2	1	46000	1	1	12	20	20	48	8	12	40	1	1	53	2	16	2	23.25
1	1	5	6545.73	35	3	1	2	1	45000	1	1	5	7	19	46	7	5	45	1	1	45	2	11	2	19.222222
1	1	5	0	43	1	2	0	1	30000	2	7	12	19	17	40	5	12	20	1	2	38	2	16	1	NA
1	1	5	0	40	1	1	0	1	34000	1	1	11	18	21	49	9	11	40	1	1	36	2	10	2	NA
1	1	5	0	42	7	2	0	1	3000	4	11	5	7	16	39	4	5	25	2	2	26	2	15	1	NA
1	1	5	0	44	1	1	0	1	109000	1	1	9	13	3	8	2	9	40	2	2	30	2	15	2	NA
1	1	5	0	39	1	2	0	1	36000	1	1	9	13	5	16	2	9	40	4	2	51	2	14	2	NA
1	1	5	0	43	1	2	0	1	42000	1	1	7	10	20	48	8	7	60	1	2	31	2	16	2	NA
